Election Year,Expert ID,State,Sex,Age Range,Politician,Candidate,Activist,Monitor,Election Official,Voter,Citizen,Political Scale,Candidate Supported,Perceptions of Electoral Integrity Index,State Electoral Integrity,National Electoral Integrity,Laws Discriminated,Laws Favored Incumbent,Laws Restricted Citizen Rights,Electoral Laws Index,Election Managed Well,Voting Information Available,Election Officials Fair,Election Followed Law,Election Procedures Index,Boundaries Discriminated,Boundaries Favored Incumbent,Boundaries Impartial,Voting District Boundaries Index,Citizens Not Found in Register,Register Inaccurate,Ineligible Voters Registered,Voter Registration Index,Opposition Prevented,Women Provided Opportunity,Leaders Selected Candidates,Campaign Rallies Restricted,Party/Candidate Registration Index,Newspapers Balanced,Television Favored Incumbent,Media Access Fair,Media Coverage Fair,Social Media Exposed Fraud,Media Coverage Index,Subsidy Access Fair,Donation Access Fair,Campaign Accounts Transparent,Elections Bought by Rich,Resources Improperly Used,Campaign Finance Index,Voters Threatened with Violence,Fradulent Votes Cast,Voting Process Easy,Choice of Candidates,Postal Ballots Available,Disabled Provided Access,Expatriates Able to Vote,Internet Ballots Available,Voting Process Index,Ballot Boxes Secure,Results Announced Without Delay,Vote Count Fair,International Monitors Restricted,Domestic Monitors Restricted,Vote Count Index,Results Challenged,Protests Peaceful,Protests Violent,Dispute Resolved in Courts,Election Results Index,Authorities Impartial,Information Distributed,Authorities Scrutinized,Authorities Performed Well,Electoral Authorities Index,Election Rigged,Deadlines Restrictive,Voters Waited,Voters Intimidated,Multiple Ballots Cast,Machines Accurate,Records Secure,Votes Counted Quickly,Outcome Reflected Popular Will
2016,169,Georgia,Male,60-69,,,,,,1,1,3,Clinton,58.93,4,4,Disagree,Agree,Agree,41.67,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Agree,Agree,62.5,Strongly Agree,Strongly Agree,Strongly Disagree,0,Don't Know,Don't Know,Don't Know,53.75,Disagree,Agree,Disagree,Strongly Disagree,80,Don't Know,Don't Know,Strongly Agree,Don't Know,Don't Know,60,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,46.5,Disagree,Disagree,Neither Agree Nor Disagree,Agree,Agree,Don't Know,Don't Know,Don't Know,66.88,Agree,Agree,Agree,Don't Know,Don't Know,71.75,Disagree,Disagree,Strongly Disagree,Agree,81.25,Disagree,Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,50,Strongly Disagree,Don't Know,Don't Know,Disagree,Don't Know,Agree,Agree,Agree,Agree
2016,170,Georgia,Female,50-59,,,,,,1,1,2,Clinton,54.39,8,6,Agree,Strongly Agree,Agree,16.67,Agree,Agree,Don't Know,Agree,71.88,Agree,Agree,Disagree,25,Agree,Agree,Don't Know,39.58,Neither Agree Nor Disagree,Agree,Don't Know,Disagree,67.75,Strongly Agree,Agree,Disagree,Disagree,Don't Know,41.25,Don't Know,Don't Know,Don't Know,Don't Know,Neither Agree Nor Disagree,35.5,Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Disagree,71.88,Agree,Agree,Agree,Don't Know,Don't Know,72.5,Disagree,Agree,Disagree,Don't Know,57.5,Neither Agree Nor Disagree,Agree,Don't Know,Neither Agree Nor Disagree,60.94,Disagree,Agree,Strongly Agree,Disagree,Disagree,Agree,Agree,Neither Agree Nor Disagree,Strongly Disagree
2016,171,Georgia,Male,50-59,,,,,,1,1,3,Clinton,53.04,8,3,Agree,Agree,Agree,25,Neither Agree Nor Disagree,,Agree,Agree,68.75,Don't Know,Strongly Agree,Disagree,12.92,Don't Know,Don't Know,Don't Know,50.42,Disagree,Agree,Disagree,Don't Know,72,Disagree,Neither Agree Nor Disagree,Disagree,Agree,Don't Know,39.5,Disagree,Disagree,Strongly Disagree,Strongly Agree,Don't Know,23.25,Don't Know,Don't Know,Agree,Agree,Agree,Agree,Agree,Don't Know,67.5,Don't Know,Agree,Don't Know,Don't Know,Don't Know,70.75,Disagree,Strongly Agree,Don't Know,Don't Know,54.69,Don't Know,Don't Know,Don't Know,Don't Know,68.13,Don't Know,Don't Know,Disagree,Disagree,Disagree,Don't Know,Don't Know,Agree,Neither Agree Nor Disagree
2016,172,Georgia,Male,40-49,,,,,,1,1,7,Clinton,66.53,8,7,Agree,Agree,Disagree,41.67,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Agree,Strongly Agree,Neither Agree Nor Disagree,25,Disagree,Disagree,Disagree,75,Disagree,Disagree,Agree,Disagree,45,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,54,Don't Know,Agree,Agree,Disagree,Disagree,70,Strongly Disagree,Strongly Disagree,Agree,Agree,Don't Know,Agree,Agree,Strongly Disagree,72.34,Strongly Agree,Strongly Agree,Strongly Agree,Don't Know,Disagree,90.25,Disagree,Strongly Agree,Disagree,Don't Know,58.75,Agree,Agree,Agree,Strongly Agree,81.25,Disagree,Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree
2016,173,Georgia,Male,40-49,,,,,,1,1,4,Clinton,55.61,10,9,Neither Agree Nor Disagree,Strongly Agree,Agree,25,Agree,Agree,Agree,Strongly Agree,81.25,Agree,Agree,Disagree,25,Disagree,Disagree,Disagree,75,Agree,Agree,Neither Agree Nor Disagree,Disagree,60,Disagree,Agree,Disagree,Strongly Disagree,Neither Agree Nor Disagree,25,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Strongly Agree,Neither Agree Nor Disagree,40,Disagree,Disagree,Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,43.75,Not Applicable,Strongly Agree,Strongly Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,76,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,75,Strongly Agree,Don't Know,Strongly Agree,Strongly Agree,92.5,Disagree,Agree,Agree,Don't Know,Strongly Disagree,Strongly Agree,Strongly Agree,Don't Know,Don't Know
2016,174,Georgia,Male,40-49,,,,,,1,1,6,Stein,76.43,9,6,Agree,Neither Agree Nor Disagree,Disagree,50,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Agree,Strongly Agree,Strongly Disagree,8.33,Strongly Agree,Strongly Agree,Don't Know,15,Strongly Disagree,Strongly Agree,Not Applicable,Strongly Disagree,95,Agree,Disagree,Agree,Agree,Agree,75,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,80,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,84.38,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,100,Strongly Disagree,Agree,Disagree,Strongly Agree,75,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2016,175,Georgia,Male,50-59,,,,,,1,1,5,Clinton,49.49,8,8,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Agree,41.67,Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,56.25,Strongly Agree,Agree,Disagree,16.67,Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,41.67,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Disagree,Disagree,65,Agree,Agree,Disagree,Agree,Disagree,45,Agree,Agree,Disagree,Disagree,Agree,55,Neither Agree Nor Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,59.38,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,50,Disagree,Agree,Disagree,Neither Agree Nor Disagree,56.25,Disagree,Disagree,Disagree,Neither Agree Nor Disagree,31.25,Disagree,Strongly Agree,Agree,Neither Agree Nor Disagree,Strongly Disagree,Agree,Neither Agree Nor Disagree,Agree,Strongly Disagree
2016,176,Georgia,Male,50-59,,,,,,1,1,4,Clinton,74.52,9,9,Agree,Agree,Disagree,41.67,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Strongly Agree,Strongly Agree,Strongly Disagree,0,Neither Agree Nor Disagree,Strongly Disagree,Strongly Disagree,83.33,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,100,Strongly Agree,Strongly Disagree,Agree,Agree,Not Applicable,75.25,Strongly Agree,Strongly Agree,Agree,Neither Agree Nor Disagree,Strongly Disagree,85,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree Nor Disagree,Strongly Disagree,71.88,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,100,Disagree,Agree,Disagree,Strongly Agree,68.75,Disagree,Agree,Agree,Neither Agree Nor Disagree,56.25,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2016,177,Georgia,Male,30-39,,,,,,1,1,2,Clinton,56.63,8,7,Disagree,Disagree,Agree,58.33,Agree,Agree,Agree,Agree,75,Agree,Agree,Disagree,25,Strongly Agree,Disagree,Disagree,50,Agree,Disagree,Disagree,Disagree,45,Disagree,Disagree,Disagree,Disagree,Disagree,35,Disagree,Agree,Agree,Disagree,Neither Agree Nor Disagree,60,Disagree,Neither Agree Nor Disagree,Strongly Agree,Disagree,Agree,Agree,Agree,Strongly Disagree,59.38,Agree,Agree,Agree,Disagree,Disagree,75,Disagree,Strongly Agree,Disagree,Agree,56.25,Agree,Agree,Agree,Agree,75,Strongly Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Disagree
2016,178,Georgia,Female,50-59,,,,,,1,1,3,Clinton,54.06,5,5,Disagree,Strongly Disagree,Agree,66.67,Neither Agree Nor Disagree,Agree,Agree,Agree,68.75,Don't Know,Don't Know,Don't Know,21.25,Strongly Agree,Strongly Agree,Don't Know,24.58,Disagree,Disagree,Disagree,Neither Agree Nor Disagree,50,Disagree,Disagree,Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,45,Disagree,Strongly Disagree,Strongly Disagree,Agree,Don't Know,23,Don't Know,Don't Know,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,75.16,Don't Know,Agree,Neither Agree Nor Disagree,Don't Know,Don't Know,68,Disagree,Agree,Disagree,Don't Know,60.63,Neither Agree Nor Disagree,Don't Know,Don't Know,Agree,65.63,Disagree,Strongly Agree,Agree,Neither Agree Nor Disagree,Strongly Disagree,Don't Know,Don't Know,Agree,Neither Agree Nor Disagree
2016,179,Georgia,Male,40-49,,,,,,1,1,2,Clinton,50,7,8,Agree,Agree,Agree,25,Neither Agree Nor Disagree,Disagree,Neither Agree Nor Disagree,Disagree,37.5,Disagree,Disagree,Disagree,58.33,Strongly Agree,Neither Agree Nor Disagree,Disagree,41.67,Disagree,Agree,Disagree,Disagree,75,Disagree,Agree,Agree,Disagree,Disagree,35,Agree,Agree,Disagree,Disagree,Agree,55,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,56.25,Neither Agree Nor Disagree,Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Disagree,60,Disagree,Agree,Agree,Agree,50,Disagree,Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,37.5,Disagree,Agree,Strongly Agree,Don't Know,Disagree,Agree,Neither Agree Nor Disagree,Agree,Disagree
2016,180,Georgia,Female,50-59,,,,1,,1,1,3,Clinton,47.76,4,5,Don't Know,Agree,Agree,,Disagree,Don't Know,Disagree,Neither Agree Nor Disagree,43.75,Agree,Agree,Strongly Disagree,16.67,Agree,Agree,Strongly Disagree,50,Don't Know,Disagree,Agree,Disagree,42.25,Neither Agree Nor Disagree,Don't Know,Don't Know,Neither Agree Nor Disagree,Disagree,45.75,Don't Know,Agree,Don't Know,Neither Agree Nor Disagree,Don't Know,55.5,Disagree,Strongly Disagree,Disagree,Agree,Agree,Agree,Agree,Strongly Disagree,62.5,Agree,Agree,Agree,Don't Know,Neither Agree Nor Disagree,68.25,Strongly Disagree,Strongly Agree,Strongly Disagree,Disagree,56.25,Disagree,Disagree,Disagree,Disagree,25,Disagree,Strongly Agree,Agree,Disagree,Strongly Disagree,Agree,Agree,Agree,Neither Agree Nor Disagree
2016,181,Georgia,Female,40-49,,,,,,,,4,,59.69,8,8,Agree,Disagree,Disagree,58.33,Agree,Agree,Agree,Agree,75,Strongly Agree,Strongly Agree,Strongly Disagree,0,Don't Know,Don't Know,Disagree,42.5,Disagree,Agree,Don't Know,Disagree,73,Agree,Disagree,Agree,Agree,Disagree,65,Don't Know,Don't Know,Disagree,Agree,Don't Know,37.5,Disagree,Disagree,Agree,Neither Agree Nor Disagree,Agree,Don't Know,Agree,Don't Know,62.03,Agree,Agree,Agree,Not Applicable,Disagree,69.75,Disagree,Disagree,Disagree,Agree,75,Agree,Agree,Agree,Agree,75,Strongly Disagree,Disagree,Agree,Don't Know,Strongly Disagree,Agree,Agree,Agree,Strongly Disagree
2016,182,Georgia,Female,50-59,,,,,,1,1,3,Clinton,44.54,5,5,Agree,Agree,Strongly Agree,16.67,Agree,Agree,Disagree,Disagree,50,Not Applicable,Not Applicable,Not Applicable,29.17,Agree,Agree,Disagree,41.67,Disagree,Disagree,Agree,Don't Know,45.75,Disagree,Agree,Agree,Disagree,Agree,45,Don't Know,Don't Know,Disagree,Neither Agree Nor Disagree,Agree,33.25,Agree,Disagree,Disagree,Strongly Agree,Agree,Agree,Agree,Disagree,59.38,Agree,Agree,Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,65,Disagree,Strongly Agree,Disagree,Agree,56.25,Strongly Disagree,Disagree,Disagree,Disagree,18.75,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Agree,Agree
2016,183,Georgia,Male,50-59,,,,,,1,1,3,Clinton,58.28,7,6,Agree,Agree,Agree,25,Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Agree,68.75,Agree,Agree,Neither Agree Nor Disagree,29.17,Don't Know,Don't Know,Don't Know,52.29,Don't Know,Don't Know,Don't Know,Don't Know,72.75,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,53.63,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,42.89,Don't Know,Don't Know,Neither Agree Nor Disagree,Disagree,Agree,Don't Know,Don't Know,Disagree,62.84,Don't Know,Agree,Don't Know,Don't Know,Don't Know,79,Don't Know,Don't Know,Disagree,Don't Know,61.72,Don't Know,Neither Agree Nor Disagree,Don't Know,Don't Know,67.66,Disagree,Agree,Don't Know,Don't Know,Don't Know,Agree,Don't Know,Agree,Agree
2016,184,Georgia,Male,50-59,,,,,,1,1,3,Clinton,58.28,7,7,Agree,Agree,Agree,25,Agree,Agree,Agree,Agree,68.75,Don't Know,Agree,Disagree,29.17,Don't Know,Don't Know,Don't Know,52.29,Don't Know,Don't Know,Don't Know,Don't Know,72.75,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,53.63,Don't Know,Don't Know,Don't Know,Neither Agree Nor Disagree,Don't Know,42.89,Don't Know,Don't Know,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Agree,Disagree,Don't Know,Strongly Disagree,62.84,Don't Know,Agree,Don't Know,Don't Know,Don't Know,79,Don't Know,Don't Know,Disagree,Don't Know,61.72,Disagree,Agree,Neither Agree Nor Disagree,Don't Know,67.66,Strongly Disagree,Agree,Don't Know,Don't Know,Disagree,Strongly Agree,Don't Know,Agree,Neither Agree Nor Disagree
2016,185,Hawai'i,Male,40-49,,,,,,1,1,2,Clinton,70.54,9,7,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Strongly Disagree,66.67,Agree,Strongly Agree,Agree,Strongly Agree,87.5,Strongly Disagree,Disagree,Agree,83.33,Don't Know,Disagree,Disagree,60.83,Disagree,Neither Agree Nor Disagree,Disagree,Disagree,70,Agree,Neither Agree Nor Disagree,Agree,Agree,Don't Know,60.75,Don't Know,Don't Know,Neither Agree Nor Disagree,Disagree,Neither Agree Nor Disagree,59.5,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,81.25,Agree,Agree,Agree,Don't Know,Disagree,75.25,Strongly Disagree,Agree,Agree,Don't Know,55.31,Agree,Agree,Neither Agree Nor Disagree,Agree,68.75,Strongly Disagree,Strongly Disagree,Neither Agree Nor Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Agree,Agree
2016,186,Hawai'i,Male,50-59,,,,,,1,1,1,Clinton,72.7,10,4,Disagree,Agree,Disagree,58.33,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Disagree,Agree,Disagree,41.67,Strongly Disagree,Strongly Disagree,Strongly Disagree,100,Disagree,Agree,Strongly Disagree,Strongly Disagree,85,Agree,Don't Know,Don't Know,Agree,Strongly Disagree,54.5,Agree,Agree,Agree,Agree,Disagree,65,Strongly Disagree,Strongly Disagree,Agree,Neither Agree Nor Disagree,Agree,Agree,Agree,Disagree,71.88,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,90,Strongly Disagree,Strongly Agree,Disagree,Not Applicable,60,Agree,Agree,Neither Agree Nor Disagree,Agree,68.75,Strongly Disagree,Strongly Agree,Strongly Agree,Neither Agree Nor Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree
2016,187,Hawai'i,Male,60-69,,,,,,1,1,3,Clinton,82.83,10,9,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Strongly Disagree,66.67,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Strongly Disagree,Strongly Disagree,Strongly Agree,100,Strongly Disagree,Strongly Disagree,Strongly Disagree,100,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,100,Neither Agree Nor Disagree,Disagree,Don't Know,Strongly Agree,Don't Know,64.25,Don't Know,Don't Know,Strongly Agree,Disagree,Strongly Disagree,70.25,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Don't Know,Strongly Agree,Don't Know,Strongly Disagree,77.19,Strongly Agree,Strongly Agree,Strongly Agree,Don't Know,Don't Know,84.25,Don't Know,Don't Know,Strongly Disagree,Don't Know,68.13,Strongly Agree,Strongly Agree,Strongly Agree,Agree,93.75,Strongly Disagree,Strongly Disagree,Neither Agree Nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree
2016,188,Hawai'i,Male,30-39,,,,,,1,1,2,Clinton,63.27,8,6,Disagree,Disagree,Disagree,75,Disagree,Disagree,Agree,Agree,50,Agree,Agree,Disagree,25,Agree,Agree,Disagree,41.67,Disagree,Agree,Disagree,Disagree,75,Agree,Disagree,Agree,Agree,Neither Agree Nor Disagree,70,Agree,Agree,Agree,Neither Agree Nor Disagree,Disagree,70,Strongly Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Strongly Disagree,62.5,Disagree,Agree,Agree,Not Applicable,Disagree,65,Disagree,Disagree,Strongly Disagree,Agree,81.25,Agree,Agree,Agree,Disagree,62.5,Strongly Disagree,Agree,Disagree,Strongly Disagree,Strongly Disagree,Neither Agree Nor Disagree,Agree,Agree,Agree
2016,189,Idaho,Male,40-49,,,,,,1,1,2,Clinton,70.92,9,6,Disagree,Agree,Strongly Disagree,66.67,Strongly Agree,Agree,Strongly Agree,Strongly Agree,93.75,Agree,Strongly Agree,Disagree,16.67,Not Applicable,Strongly Disagree,Don't Know,70,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,90,Agree,Agree,Agree,Agree,Disagree,55,Agree,Disagree,Disagree,Disagree,Neither Agree Nor Disagree,50,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,84.38,Strongly Agree,Strongly Agree,Strongly Agree,Don't Know,Disagree,88,Strongly Disagree,Agree,Strongly Disagree,Agree,75,Agree,Disagree,Agree,Agree,62.5,Strongly Disagree,Strongly Disagree,Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2016,190,Idaho,Male,50-59,,,,,,1,1,3,Clinton,82.14,10,8,Disagree,Agree,Disagree,58.33,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Disagree,Disagree,Agree,75,Disagree,Disagree,Disagree,75,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,95,Agree,Disagree,Agree,Strongly Agree,Disagree,70,Agree,Agree,Agree,Neither Agree Nor Disagree,Disagree,70,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,81.25,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,100,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,68.75,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2016,191,Idaho,Male,30-39,,,,,,1,1,1,Stein,79.26,8,7,Neither Agree Nor Disagree,Disagree,Disagree,66.67,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Disagree,Agree,Agree,58.33,Strongly Disagree,Strongly Disagree,Strongly Disagree,100,Neither Agree Nor Disagree,Agree,Neither Agree Nor Disagree,Strongly Disagree,60,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Not Applicable,81.75,Agree,Agree,Agree,Strongly Disagree,Disagree,80,Strongly Disagree,Strongly Disagree,Agree,Neither Agree Nor Disagree,Agree,Don't Know,Don't Know,Strongly Disagree,69.53,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,100,Strongly Disagree,Agree,Strongly Disagree,Not Applicable,73.44,Strongly Agree,Agree,Agree,Strongly Agree,87.5,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2016,192,Idaho,Male,40-49,,,,,,1,1,6,,68.98,8,8,Disagree,Strongly Agree,Strongly Agree,25,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Disagree,Disagree,Disagree,58.33,Agree,Don't Know,Don't Know,37.5,Agree,Strongly Agree,Disagree,Don't Know,77.75,Agree,Disagree,Agree,Agree,Don't Know,69.25,Disagree,Disagree,Agree,Disagree,Don't Know,51.75,Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Don't Know,65.47,Agree,Agree,Agree,Disagree,Strongly Disagree,80,Disagree,Disagree,Disagree,Agree,75,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree
2016,193,Idaho,Male,30-39,,,,,,1,1,6,Stein,66.02,9,7,Disagree,Disagree,Disagree,75,Strongly Agree,Agree,Strongly Agree,Strongly Agree,93.75,Don't Know,Don't Know,Don't Know,22.08,Don't Know,Don't Know,Don't Know,45.83,Disagree,Strongly Agree,Disagree,Disagree,85,Agree,Disagree,Neither Agree Nor Disagree,Agree,Don't Know,61.75,Don't Know,Don't Know,Agree,Neither Agree Nor Disagree,Don't Know,55.5,Disagree,Disagree,Strongly Agree,Strongly Disagree,Don't Know,Don't Know,Strongly Agree,Don't Know,65,Agree,Strongly Agree,Disagree,Don't Know,Don't Know,71,Disagree,Disagree,Strongly Disagree,Not Applicable,80,Neither Agree Nor Disagree,Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,56.25,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Agree
2016,194,Illinois,Male,50-59,,,,,,1,1,3,Clinton,59.82,3,6,Agree,Agree,Disagree,41.67,Agree,Neither Agree Nor Disagree,Agree,Agree,68.75,Strongly Agree,Strongly Agree,Disagree,8.33,,,,55.42,Agree,Agree,Disagree,Strongly Disagree,70,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,85,Strongly Disagree,Strongly Disagree,Disagree,Agree,Not Applicable,23,Disagree,Neither Agree Nor Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,71.88,Agree,Agree,Agree,Neither Agree Nor Disagree,Disagree,70,Disagree,Strongly Agree,Disagree,Agree,56.25,Agree,Agree,Agree,Agree,75,Strongly Disagree,Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Disagree,Agree,Agree,Agree,Agree
2016,195,Illinois,Male,50-59,,,,,,1,1,4,Clinton,69.39,7,4,Neither Agree Nor Disagree,Disagree,Disagree,66.67,Agree,Strongly Agree,Agree,Strongly Agree,87.5,Neither Agree Nor Disagree,Agree,Disagree,33.33,Disagree,Disagree,Disagree,75,Disagree,Agree,Disagree,Disagree,80,Agree,Disagree,Agree,Strongly Agree,Disagree,70,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Agree,Neither Agree Nor Disagree,45,Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,81.25,Agree,Agree,Agree,Disagree,Disagree,75,Disagree,Agree,Disagree,Neither Agree Nor Disagree,56.25,Agree,Agree,Agree,Agree,75,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Agree,Disagree,Strongly Disagree,Agree,Agree,Agree,Strongly Disagree
2016,196,Illinois,Male,50-59,,,,,,1,1,5,Clinton,72.22,10,10,Strongly Disagree,Agree,Disagree,66.67,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Agree,Strongly Agree,Strongly Disagree,8.33,Strongly Agree,Disagree,Disagree,50,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree,85,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Neither Agree Nor Disagree,90,Not Applicable,Strongly Disagree,Agree,Strongly Agree,Agree,28.5,Strongly Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,78.13,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,100,Strongly Disagree,Agree,Agree,Don't Know,55.31,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Strongly Disagree,Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree
2016,197,Illinois,Female,30-39,,,,,,1,1,6,Clinton,60.97,9,8,Disagree,Agree,Disagree,58.33,Agree,Disagree,Agree,Agree,62.5,Agree,Disagree,Disagree,41.67,Don't Know,Don't Know,Don't Know,55.83,Disagree,Agree,Disagree,Disagree,75,Disagree,Disagree,Disagree,Disagree,Agree,45,Don't Know,Disagree,Agree,Agree,Neither Agree Nor Disagree,45.5,Don't Know,Neither Agree Nor Disagree,Agree,Strongly Agree,Don't Know,Don't Know,Agree,Disagree,70.16,Agree,Agree,Agree,Don't Know,Don't Know,74.25,Disagree,Strongly Agree,Disagree,Agree,56.25,Agree,Don't Know,Don't Know,Neither Agree Nor Disagree,71.25,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly Disagree
